# CVS $Revision: $ $Author: $ -- Mon Feb 22 22:56:28 2016 -- reformated by PCGen PrettyLST v6.06.00

# Ability Name						Unique Key							SORTKEY		Category of Ability		Type										Visible		Restricted Ability								Multiple Requirements																							Define																																																																																																										Define Stat							Description																																																													Template				Ability																																																																																		Bonus Ability Pool						Bonus to HP			Stat bonus				Modify VAR																																																																																																																												Vision					Cost		Source Page		Aspects
IntimidationSTR	CATEGORY:Skill		TYPE:Skill Proficiency.Strength	!PRECSKILL:1,IntimidationSTR	BONUS:VAR|SkillProf_IntimidationSTR|Proficiency_Bonus|TYPE=Class	CSKILL:IntimidationSTR
IntimidationSTR	CATEGORY:SkillExport	TYPE:SkillExport	VISIBLE:EXPORT	DEFINE:SKILL_IntimidationSTR|0	DEFINE:SkillProf_IntimidationSTR|0		BONUS:VAR|SKILL_IntimidationSTR|STR+SkillProf_IntimidationSTR		ASPECT:KEYSTAT|STR	ASPECT:AbilityMod|%1|STR	ASPECT:Total|%1|SKILL_IntimidationSTR	ASPECT:ProfBonus|%1|SkillProf_IntimidationSTR
IntimidationSTR	KEY:Expertise ~ Intimidation STR		CATEGORY:Special Ability	TYPE:Expertise	PREABILITY:1,CATEGORY=Skill,IntimidationSTR					BONUS:VAR|SkillProf_IntimidationSTR|Proficiency_Bonus|TYPE=Expertise

Soldier		SORTKEY:Background_1	KEY:Background ~ Soldier				CATEGORY:Special Ability	TYPE:Background.Background Selection.SpecialQuality	DESC:Equipment: An insignia of rank, a trophy taken from a fallen enemy (a dagger, broken blade, or piece of a banner), a set of bone dice or deck of cards, a set of common clothes, and a belt pouch containing 10 gp	DESC:Gain Athletics & Intimidation as class skills.											TEMPLATE:Background Equipment ~ Soldier		ABILITY:Internal|AUTOMATIC|Background Characteristics ~ Soldier	ABILITY:Background Feature|AUTOMATIC|Soldier ~ Military Rank|PREVAREQ:ReplacesBackgroundFeature,0	ABILITY:Internal|AUTOMATIC|Tool Proficiency ~ Vehicles (Land)	ABILITY:Skill|AUTOMATIC|Athletics|Intimidation|IntimidationSTR							BONUS:ABILITYPOOL|Soldier Specialty|1	BONUS:ABILITYPOOL|Gaming Set Proficiency|1										ASPECT:Skills Gained|Athletics & Intimidation & IntimidationSTR

Background Characteristics ~ Warrior													CATEGORY:Internal
Feature: A Warrior's Pride					KEY:Warrior ~ A Warrior's Pride			SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Class Feature.Background Feature	DESC:You have the rank of being a Warrior. Peasants in any place smaller than a city will recognize your authority and influence, and they defer to you. You can invoke your status over people of a lower caste and requisition simple items and  food. You can usually gain access to lodging at towns where humans are considered allies.

Warrior		SORTKEY:Background_1	KEY:Background ~ Warrior				CATEGORY:Special Ability	TYPE:Background.Background Selection.SpecialQuality	DESC:Equipment: A trophy taken from a fallen enemy (a dagger, broken blade, etc.), a set of bone dice or deck of cards, a set of common clothes, and a belt pouch containing 10 gp, a necklace made of animal bones	DESC:Gain Athletics & Intimidation & IntimidationSTR as class skills.											TEMPLATE:Background Equipment ~ Warrior		ABILITY:Internal|AUTOMATIC|Background Characteristics ~ Warrior	ABILITY:Background Feature|AUTOMATIC|Warrior ~ A Warrior's Pride|PREVAREQ:ReplacesBackgroundFeature,0	ABILITY:Internal|AUTOMATIC|Tool Proficiency ~ Leatherworker's Tools	ABILITY:Skill|AUTOMATIC|Athletics|Intimidation|IntimidationSTR							BONUS:ABILITYPOOL|Warrior Specialty|1	BONUS:ABILITYPOOL|Gaming Set Proficiency|1										ASPECT:Skills Gained|Athletics & Intimidation & IntimidationSTR

# Warrior
#d8 Specialty
Warrior Specialty ~ 1				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Slave
Warrior Specialty ~ 2				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Outlaw
Warrior Specialty ~ 3				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Rookie
Warrior Specialty ~ 4				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Cavalry
Warrior Specialty ~ 5				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Healer
Warrior Specialty ~ 6				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Warden
Warrior Specialty ~ 7				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Chief
Warrior Specialty ~ 8				PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:Support staff (cook, blacksmith, or the like)
Warrior Specialty ~ Custom			PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Specialty						DESC:%1|%LIST																						STACK:NO	MULT:YES	CHOOSE:USERINPUT|TITLE=Your Own Specialty
Warrior Bond ~ 2					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:Someone saved my life on the battlefield. To this day, I will never leave a friend behind.																						COST:0
Warrior Bond ~ 3					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:My honor is my life.																																	COST:0
Warrior Bond ~ 4					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:I’ll never forget the humiliation my family faced when entering the tribe.																						COST:0
Warrior Bond ~ 5					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:Those who fight beside me are those worth dying for.																												COST:0
Warrior Bond ~ 6					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:I fight for those who cannot fight for themselves.																												COST:0
Warrior Bond ~ 7					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Bond.Bond	COST:0	BONUS:VAR|POOL_Background_Bond|-1						DESC:I would still lay down my life for the people I served with.																												COST:0
# d6 Flaw
Warrior Flaw ~ 1					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:The monstrous enemy we faced in battle still leaves me quivering with fear.
Warrior Flaw ~ 2					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:I have little respect for anyone who is not a warrior.
Warrior Flaw ~ 3					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:I made a terrible mistake in battle that cost many lives-and I would do anything to keep that mistake secret.
Warrior Flaw ~ 4					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:My hatred of my enemies is blind and unreasoning.
Warrior Flaw ~ 5					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:I obey my superiors, even if they cause misery.
Warrior Flaw ~ 6					PREMULT:1,[PREABILITY:1,CATEGORY=Special Ability,Bypass Background Restrictions],[PREABILITY:1,CATEGORY=Internal,Background Characteristics ~ Warrior]	SORTKEY:Background	CATEGORY:Special Ability	TYPE:SpecialQuality.Warrior Flaw.Flaw	COST:0	BONUS:VAR|POOL_Background_Flaw|-1						DESC:I'd rather eat my armor than admit when I'm wrong.
